,Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Views,Likes,Comments,Licensed,Stream,most_playedon,duration_ms,explicit,year,popularity,key,genre
501,3 Doors Down,It's Not My Time,3 Doors Down,album,0.532,0.935,-4.798,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,4.032666666666667,83165141,321219,12056,True,106576967,Spotify,241960,False,2008,56,0,"pop, rock, metal"
502,3 Doors Down,Let Me Go,The Greatest Hits,compilation,0.48,0.863,-4.914,0.0385,0.0181,0.0,0.111,0.491,91.972,4.050883333333333,40515497,177669,6006,True,48999602,Spotify,243053,False,2012,52,1,"pop, rock, metal"
503,Marilyn Manson,Tainted Love,Lest We Forget - The Best Of,compilation,0.637,0.95,-4.4,0.109,0.00104,7.35e-06,0.288,0.511,142.018,3.33445,1374166,16011,642,False,135177436,Spotify,200426,False,2003,60,8,"rock, metal"
504,Soft Cell,Tainted Love,Non-Stop Erotic Cabaret,album,0.5,0.501,-8.284,0.0376,0.462,0.0,0.26,0.623,144.438,2.563333333333333,43634403,470951,10781,True,545850772,Spotify,200426,False,2003,60,8,"rock, metal"
505,Milky Chance,Tainted Love,Trip Tape,album,0.843,0.335,-11.537,0.102,0.539,0.373,0.147,0.408,113.979,2.991233333333333,3111329,51024,820,True,12616901,Spotify,200426,False,2003,60,8,"rock, metal"
506,Santana,Maria Maria (feat. The Product G&B),Supernatural (Legacy Edition),album,0.777,0.601,-5.931,0.126,0.0406,0.00201,0.0348,0.68,97.911,4.366216666666666,472278090,2230928,50459,True,213049650,Youtube,261973,False,1999,66,2,"rock, blues, latin"
507,Santana,Into the Night (feat. Chad Kroeger),Splendiferous Santana,album,0.592,0.809,-5.433,0.0326,0.0108,0.0,0.213,0.629,127.995,3.7028666666666665,80972913,330188,9920,True,55397419,Youtube,222440,False,2007,57,7,"rock, blues, latin"
508,Jimi Hendrix,Fire,Are You Experienced,album,0.479,0.944,-5.167,0.115,0.00206,0.0283,0.356,0.572,153.45,2.73,205310,2791,166,False,37047825,Spotify,252279,False,2009,64,10,rock
509,The Pointer Sisters,Fire,Energy (Expanded Edition),album,0.65,0.615,-9.332,0.0342,0.201,0.00235,0.0805,0.637,118.294,3.510666666666667,3969377,30379,1091,False,31263277,Spotify,252279,False,2009,64,10,rock
510,Fabrizio Paterlini,Fire,Transitions,album,0.363,0.0409,-26.775,0.0598,0.99,0.924,0.146,0.111,67.315,1.3710166666666668,18118,662,32,True,1203987,Spotify,252279,False,2009,64,10,rock
511,Sting,Desert Rose,Brand New Day,album,0.577,0.654,-7.9,0.0321,0.0143,0.0,0.114,0.13,111.993,4.764883333333334,367533164,1804098,77689,True,102322170,Youtube,285960,False,1999,62,0,"rock, pop"
512,DMX,X Gon' Give It To Ya,The Definition Of X: Pick Of The Litter,compilation,0.747,0.858,-4.047,0.209,0.0221,1.38e-06,0.0874,0.588,94.993,3.6371166666666666,218041294,2230871,101970,True,0,Youtube,217586,True,2007,70,10,"hip hop, pop"
513,DMX,Party Up,...And Then There Was X,album,0.51,0.931,-3.302,0.347,0.0738,0.0,0.5,0.53,201.936,4.481116666666667,156718264,1357932,37702,True,261177122,Spotify,268866,True,1999,71,11,"hip hop, pop"
514,Mary J. Blige,Family Affair,No More Drama,album,0.911,0.551,-3.75,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,4.431116666666667,414588236,2079943,31831,True,319662226,Youtube,265866,False,2001,76,8,"pop, R&B"
515,Mary J. Blige,Be Without You - Kendu Mix,The Breakthrough,album,0.726,0.7,-5.881,0.0998,0.0717,0.0,0.262,0.673,146.559,4.10555,52677,856,7,False,162374584,Spotify,246333,True,2005,69,2,"pop, R&B"
516,Mary J. Blige,Just Fine,Growing Pains,album,0.923,0.795,-3.61,0.117,0.0394,0.000565,0.101,0.588,123.021,4.03555,91685616,475683,11593,True,58836739,Youtube,242133,False,2007,64,11,"pop, R&B"
517,Hillsong UNITED,Touch The Sky,Empires,album,0.502,0.43,-9.466,0.0271,0.263,7.48e-06,0.148,0.217,90.5,4.368666666666667,45438287,224609,5403,True,105038362,Spotify,236600,True,2005,73,9,hip hop
518,Cedric Gervais,Touch The Sky,Touch The Sky,single,0.633,0.964,-3.573,0.0298,0.158,0.0159,0.204,0.188,124.022,2.5993833333333334,316492,3563,29,True,14396796,Spotify,236600,True,2005,73,9,hip hop
519,Westlife,My Love,Coast To Coast (Expanded Edition),album,0.491,0.593,-5.975,0.0255,0.098,0.0,0.257,0.328,144.142,3.8626666666666662,319681936,1661505,79779,True,160887874,Youtube,231760,False,2000,68,0,pop
520,Westlife,You Raise Me Up,Face To Face,album,0.23,0.357,-6.596,0.0315,0.63,0.0,0.0886,0.174,114.229,4.017783333333333,116142956,656663,26290,True,89339029,Youtube,241066,False,2005,1,10,pop
521,Kenny G,You Raise Me Up,I'm In The Mood For Love ... The Most Romantic Melodies Of All Time,compilation,0.253,0.255,-10.752,0.0351,0.417,0.0611,0.107,0.068,175.548,3.23955,106383,821,43,False,13120859,Spotify,241066,False,2005,1,10,pop
522,Kylie Minogue,Can't Get You out of My Head,Fever,album,0.766,0.563,-7.516,0.0339,0.0263,0.683,0.115,0.964,126.007,3.844,323882925,2254181,48539,False,335199834,Spotify,230640,False,2001,73,9,"pop, Dance/Electronic"
523,Kylie Minogue,In Your Eyes,Fever,album,0.689,0.894,-6.342,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,3.2971166666666667,44483281,240687,6596,False,59431371,Spotify,197826,False,2001,62,6,"pop, Dance/Electronic"
524,George Benson,In Your Eyes,In Your Eyes,album,0.547,0.243,-16.039,0.0321,0.703,0.0,0.163,0.292,134.077,3.344,1394,18,2,False,22389565,Spotify,197826,False,2001,62,6,"pop, Dance/Electronic"
525,Kylie Minogue,Love at First Sight,Fever,album,0.603,0.774,-6.066,0.0428,0.0288,0.051,0.0533,0.48,124.994,3.971116666666666,43013396,201862,11204,False,48290656,Spotify,238266,False,2001,55,3,"pop, Dance/Electronic"
526,Missy Elliott,Work It,Under Construction,album,0.884,0.677,-5.603,0.283,0.0778,0.0,0.0732,0.584,101.868,4.3871166666666666,137738050,1047462,25866,True,235927143,Spotify,263226,True,2002,70,1,"hip hop, pop, R&B"
527,Missy Elliott,Work It,Under Construction,album,0.884,0.677,-5.603,0.283,0.0778,0.0,0.0732,0.584,101.868,4.3871166666666666,137738050,1047462,25866,True,235927143,Spotify,263226,True,2002,70,1,"hip hop, pop, R&B"
528,Missy Elliott,Get Ur Freak On,Miss E... So Addictive,album,0.797,0.75,-9.369,0.247,0.533,0.108,0.095,0.74,177.87,3.518666666666667,72119567,654802,20462,True,232992865,Spotify,211120,True,2001,68,0,"hip hop, pop, R&B"
529,Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),The Cookbook,album,0.904,0.813,-7.105,0.121,0.0311,0.00697,0.0471,0.81,125.461,3.781066666666667,74527587,674014,17904,True,175477763,Spotify,226863,True,2005,67,4,"hip hop, pop, R&B"
530,Missy Elliott,Gossip Folks (feat. Ludacris),Under Construction,album,0.707,0.538,-5.264,0.505,0.362,0.0,0.317,0.439,121.732,3.9148833333333335,39467624,259305,9071,True,37213095,Youtube,234893,True,2002,57,0,"hip hop, pop, R&B"
531,Missy Elliott,One Minute Man (feat. Ludacris),Miss E... So Addictive,album,0.622,0.669,-8.419,0.329,0.0266,2.97e-06,0.152,0.57,93.839,4.21645,33734961,255602,5881,True,34078715,Spotify,252986,True,2001,57,9,"hip hop, pop, R&B"
532,Years & Years,King,Communion (Deluxe),album,0.56,0.857,-4.145,0.0384,0.0594,0.0,0.381,0.432,119.975,3.5893333333333333,0,0,0,False,514738435,Spotify,215360,False,2015,0,4,"pop, Dance/Electronic"
533,Kool Savas,King,King,single,0.711,0.673,-5.341,0.303,0.137,0.0,0.254,0.605,87.064,2.8307,7285032,63900,3791,True,25824532,Spotify,215360,False,2015,0,4,"pop, Dance/Electronic"
534,Years & Years,Breathe,Take Shelter,single,0.746,0.486,-7.004,0.0344,0.222,1.41e-06,0.123,0.417,92.057,3.887133333333333,0,0,0,False,93139948,Spotify,250546,False,1999,66,7,"pop, country"
535,Years & Years,Breathe,Take Shelter,single,0.746,0.486,-7.004,0.0344,0.222,1.41e-06,0.123,0.417,92.057,3.887133333333333,0,0,0,False,93139948,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
536,Years & Years,Breathe,Take Shelter,single,0.746,0.486,-7.004,0.0344,0.222,1.41e-06,0.123,0.417,92.057,3.887133333333333,0,0,0,False,93139948,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
537,Fabolous,Breathe,Real Talk (123),album,0.713,0.91,-5.586,0.282,0.34,0.0,0.304,0.51,83.028,4.482666666666667,5626184,58405,2528,True,44076614,Spotify,250546,False,1999,66,7,"pop, country"
538,Fabolous,Breathe,Real Talk (123),album,0.713,0.91,-5.586,0.282,0.34,0.0,0.304,0.51,83.028,4.482666666666667,5626184,58405,2528,True,44076614,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
539,Fabolous,Breathe,Real Talk (123),album,0.713,0.91,-5.586,0.282,0.34,0.0,0.304,0.51,83.028,4.482666666666667,5626184,58405,2528,True,44076614,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
540,Faith Hill,Breathe,Breathe,album,0.529,0.496,-9.007,0.029,0.173,0.0,0.251,0.278,136.859,4.175783333333333,32119215,196953,7032,True,104125277,Spotify,250546,False,1999,66,7,"pop, country"
541,Faith Hill,Breathe,Breathe,album,0.529,0.496,-9.007,0.029,0.173,0.0,0.251,0.278,136.859,4.175783333333333,32119215,196953,7032,True,104125277,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
542,Faith Hill,Breathe,Breathe,album,0.529,0.496,-9.007,0.029,0.173,0.0,0.251,0.278,136.859,4.175783333333333,32119215,196953,7032,True,104125277,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
543,The Prodigy,Breathe,The Fat of the Land,album,0.673,0.808,-6.183,0.0491,0.0121,0.878,0.037,0.303,130.041,5.604666666666667,81691545,546567,25721,True,129338689,Spotify,250546,False,1999,66,7,"pop, country"
544,The Prodigy,Breathe,The Fat of the Land,album,0.673,0.808,-6.183,0.0491,0.0121,0.878,0.037,0.303,130.041,5.604666666666667,81691545,546567,25721,True,129338689,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
545,The Prodigy,Breathe,The Fat of the Land,album,0.673,0.808,-6.183,0.0491,0.0121,0.878,0.037,0.303,130.041,5.604666666666667,81691545,546567,25721,True,129338689,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
546,Tommee Profitt,Breathe,Cinematic Songs (Vol. 2),album,0.459,0.499,-7.803,0.0481,0.0547,0.000783,0.111,0.163,140.117,3.61785,328610,7333,60,True,13843423,Spotify,250546,False,1999,66,7,"pop, country"
547,Tommee Profitt,Breathe,Cinematic Songs (Vol. 2),album,0.459,0.499,-7.803,0.0481,0.0547,0.000783,0.111,0.163,140.117,3.61785,328610,7333,60,True,13843423,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
548,Tommee Profitt,Breathe,Cinematic Songs (Vol. 2),album,0.459,0.499,-7.803,0.0481,0.0547,0.000783,0.111,0.163,140.117,3.61785,328610,7333,60,True,13843423,Spotify,207629,False,2017,58,11,"hip hop, pop, Dance/Electronic"
549,Years & Years,Shine,Communion (Deluxe),album,0.667,0.716,-5.21,0.0349,0.189,0.0,0.104,0.493,108.002,4.25845,0,0,0,False,161305701,Spotify,255506,False,2015,55,1,"pop, Dance/Electronic"
550,Take That,Shine,Beautiful World,album,0.581,0.852,-3.4,0.0372,0.0312,0.0,0.103,0.765,90.01,3.5251166666666665,19316103,74479,4287,True,59797265,Spotify,255506,False,2015,55,1,"pop, Dance/Electronic"
551,Lenny Kravitz,Again,Again,single,0.55,0.804,-5.218,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,3.8611166666666663,262379733,953046,22527,True,157282603,Youtube,231666,False,2000,68,2,"rock, pop"
552,E-40,Again,STUNNA,album,0.761,0.605,-5.717,0.329,0.00598,3.83e-05,0.0491,0.589,203.923,2.8142666666666667,1461832,19627,391,True,4697084,Spotify,231666,False,2000,68,2,"rock, pop"
553,Janet Jackson,Again,Janet,album,0.359,0.287,-9.51,0.0303,0.882,0.00607,0.186,0.189,130.135,3.78555,5168397,61325,2999,True,38536922,Spotify,231666,False,2000,68,2,"rock, pop"
554,Fetty Wap,Again,Fetty Wap (Deluxe),album,0.748,0.733,-4.421,0.072,0.0062,0.0,0.329,0.291,93.019,5.204,207396,4013,121,False,343695822,Spotify,231666,False,2000,68,2,"rock, pop"
555,Shiloh Dynasty,Again,Vivid Pictures,single,0.603,0.204,-12.727,0.112,0.479,0.0714,0.642,0.71,74.688,2.6201,16929436,305603,7827,False,77570254,Spotify,231666,False,2000,68,2,"rock, pop"
556,Pantera,This Love,Vulgar Display of Power,album,0.402,0.73,-9.327,0.0455,0.000312,0.323,0.103,0.296,104.527,6.561766666666666,33036197,278187,10600,True,46343718,Spotify,206200,False,2002,77,5,pop
557,Maroon 5,This Love,Songs About Jane: 10th Anniversary Edition,album,0.712,0.862,-4.612,0.0378,0.0525,0.0,0.093,0.809,95.051,3.4366666666666665,272204297,1621599,41086,True,758864691,Spotify,206200,False,2002,77,5,pop
558,Tracy Chapman,Fast Car,Tracy Chapman,album,0.711,0.292,-15.523,0.037,0.313,0.0,0.131,0.194,103.951,4.946666666666666,59983733,530168,15589,True,641327301,Spotify,212424,False,2015,67,9,"pop, Dance/Electronic"
559,Tracy Chapman,Fast Car,Tracy Chapman,album,0.711,0.292,-15.523,0.037,0.313,0.0,0.131,0.194,103.951,4.946666666666666,59983733,530168,15589,True,641327301,Spotify,212424,False,2015,1,9,"pop, Dance/Electronic"
560,Boyce Avenue,Fast Car,"Cover Sessions, Vol. 2",album,0.392,0.251,-9.845,0.0363,0.807,0.0,0.0797,0.508,204.961,5.07155,83515778,325373,11536,True,119131709,Spotify,212424,False,2015,67,9,"pop, Dance/Electronic"
561,Boyce Avenue,Fast Car,"Cover Sessions, Vol. 2",album,0.392,0.251,-9.845,0.0363,0.807,0.0,0.0797,0.508,204.961,5.07155,83515778,325373,11536,True,119131709,Spotify,212424,False,2015,1,9,"pop, Dance/Electronic"
562,Jonas Blue,Fast Car,Blue,album,0.672,0.578,-6.621,0.0569,0.469,0.0,0.312,0.548,113.945,3.5404,531467856,2174591,35679,True,996278238,Spotify,212424,False,2015,67,9,"pop, Dance/Electronic"
563,Jonas Blue,Fast Car,Blue,album,0.672,0.578,-6.621,0.0569,0.469,0.0,0.312,0.548,113.945,3.5404,531467856,2174591,35679,True,996278238,Spotify,212424,False,2015,1,9,"pop, Dance/Electronic"
564,Kidz Bop Kids,Dance Monkey,KIDZ BOP Party Playlist!,album,0.794,0.679,-5.395,0.104,0.166,1.87e-06,0.134,0.547,98.16,3.348883333333333,142926254,597040,0,True,24072617,Youtube,209438,False,2019,78,6,pop
565,Kidz Bop Kids,Rain On Me,KIDZ BOP 2021,album,0.714,0.936,-3.97,0.0513,0.00224,0.0,0.319,0.759,122.997,3.0606,2758613,11705,0,False,11621270,Spotify,297960,False,2003,50,8,"hip hop, pop, R&B"
566,E-40,U and Dat (feat. T. Pain & Kandi Girl),My Ghetto Report Card,album,0.858,0.484,-7.448,0.277,0.0241,1.8e-06,0.123,0.329,99.992,3.3786666666666667,20646443,176459,3622,True,64109504,Spotify,202720,True,2006,63,6,"hip hop, pop"
567,Franco De Vita,Te Amo,Franco De Vita En Primera Fila,album,0.584,0.636,-6.654,0.0517,0.539,5.94e-06,0.871,0.337,129.24,3.646,6130533,45847,1060,False,129381121,Spotify,208426,True,2009,67,8,"hip hop, pop, R&B"
568,Franco De Vita,Te Amo,Al Norte Del Sur,album,0.629,0.278,-14.091,0.0338,0.814,0.0,0.102,0.379,119.502,3.786666666666666,6130533,45847,1060,False,36691555,Spotify,208426,True,2009,67,8,"hip hop, pop, R&B"
569,Piso 21,Te Amo,Te Amo,single,0.849,0.724,-4.139,0.0665,0.0204,5.98e-06,0.235,0.63,98.005,3.3520333333333334,793064338,3377015,92792,True,394285855,Youtube,208426,True,2009,67,8,"hip hop, pop, R&B"
570,Paulo Londra,Te Amo,Te Amo,single,0.849,0.724,-4.139,0.0665,0.0204,5.98e-06,0.235,0.63,98.005,3.3520333333333334,793064713,3377015,92792,True,394430747,Youtube,208426,True,2009,67,8,"hip hop, pop, R&B"
571,Edgardo Nuñez,Te Amo,Te Amo,single,0.741,0.542,-4.726,0.0262,0.368,0.0,0.162,0.763,79.998,3.227016666666666,20168625,153674,1062,False,16773745,Youtube,208426,True,2009,67,8,"hip hop, pop, R&B"
572,Fergie,Glamorous,The Dutchess,album,0.81,0.755,-6.408,0.199,0.291,0.0,0.0857,0.625,130.991,4.10955,232446055,1230132,52468,True,321279785,Spotify,246600,True,2006,64,0,"pop, R&B"
573,Fergie,Big Girls Don't Cry (Personal),The Dutchess,album,0.707,0.642,-4.271,0.0337,0.204,0.0,0.0925,0.249,113.083,4.468666666666667,337077504,1887405,45940,True,452834461,Spotify,268120,False,2006,76,7,"pop, R&B"
574,Fergie,Fergalicious,The Dutchess,album,0.906,0.583,-7.721,0.317,0.0569,0.0,0.126,0.829,129.056,4.872883333333333,249002881,1538790,63814,True,376706423,Spotify,292373,True,2006,63,8,"pop, R&B"
575,Fergie,London Bridge,The Dutchess,album,0.77,0.609,-5.894,0.345,0.214,0.0,0.166,0.631,90.952,4.0217833333333335,43811855,387524,9042,True,152256748,Spotify,241306,True,2006,57,1,"pop, R&B"
576,Fergie,London Bridge,London Bridge,single,0.751,0.648,-5.394,0.241,0.159,0.0,0.0508,0.678,90.987,3.4682166666666667,43811855,387524,9042,True,12807694,Youtube,241306,True,2006,57,1,"pop, R&B"
577,Fergie,Clumsy,The Dutchess,album,0.731,0.563,-4.046,0.131,0.191,0.000423,0.296,0.452,184.004,4.007116666666667,98075146,479443,15612,True,89551896,Youtube,240426,False,2006,58,2,"pop, R&B"
578,Ja Rule,Always On Time,Pain Is Love,album,0.839,0.706,-6.104,0.199,0.208,0.0,0.242,0.839,96.673,4.08555,226703795,883757,22154,True,316899732,Spotify,245133,True,2001,73,5,"hip hop, pop, R&B"
579,Ja Rule,Livin' It Up,Pain Is Love,album,0.874,0.768,-4.086,0.311,0.0554,0.0,0.041,0.636,106.095,4.28445,1145055,5779,439,False,95165357,Spotify,257066,False,2001,64,6,"hip hop, pop, R&B"
580,Ja Rule,Mesmerize,The Last Temptation,album,0.764,0.648,-6.639,0.206,0.0563,0.0,0.414,0.391,90.1,4.645333333333333,237423124,1337087,30613,True,211611612,Youtube,278693,True,2002,61,1,"hip hop, pop, R&B"
581,Jamie Foxx,Slow Jamz,The College Dropout,album,0.559,0.733,-5.659,0.171,0.314,0.0,0.284,0.611,145.115,5.26755,17833131,160750,5588,False,133349401,Spotify,316053,True,2004,72,2,"hip hop, pop, R&B"
582,Twista,Slow Jamz,The College Dropout,album,0.559,0.733,-5.659,0.171,0.314,0.0,0.284,0.611,145.115,5.26755,22584289,198924,4430,False,133349401,Spotify,316053,True,2004,72,2,"hip hop, pop, R&B"
583,Jamie Foxx,Blame It,Intuition,album,0.673,0.614,-5.426,0.103,0.0782,0.0,0.139,0.362,176.052,4.829116666666667,52996531,349340,14463,True,115487437,Spotify,289746,True,2008,65,7,"hip hop, pop, R&B"
584,Ciara,Goodies (feat. Petey Pablo),Goodies,album,0.826,0.647,-6.306,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,3.716666666666667,141025760,753851,17200,True,137417124,Youtube,223000,False,2004,67,5,"pop, R&B"
585,Ciara,Like a Boy,The Evolution,album,0.701,0.724,-5.751,0.145,0.267,0.0,0.0867,0.425,132.035,3.9508833333333335,285069051,1525762,39219,True,115829820,Youtube,237053,False,2006,68,0,"pop, R&B"
586,Ciara,Body Party,Ciara,album,0.577,0.576,-6.299,0.0563,0.0143,0.0,0.602,0.12,133.973,3.9006666666666665,179882885,1167318,45523,True,157592682,Youtube,234040,False,2013,64,2,"pop, R&B"
587,Ciara,Promise,The Evolution,album,0.697,0.629,-5.757,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,4.456883333333334,139153717,726531,24955,True,51401650,Youtube,246720,False,2000,56,5,"hip hop, pop, R&B"
588,Ciara,Promise,The Evolution,album,0.697,0.629,-5.757,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,4.456883333333334,139153717,726531,24955,True,51401650,Youtube,267413,False,2006,56,9,"pop, R&B"
589,Ciara,Oh (feat. Ludacris),Goodies,album,0.8,0.496,-7.135,0.0506,0.000298,0.0,0.0697,0.357,128.29,4.27245,100062476,602212,16510,True,71500339,Youtube,256346,False,2004,61,7,"pop, R&B"
590,Ciara,Get Up (feat. Chamillionaire),The Evolution,album,0.964,0.595,-6.887,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,4.3646666666666665,94211215,528962,17139,True,71070231,Youtube,261880,False,2006,59,1,"pop, R&B"
591,Rascal Flatts,Life is a Highway,Me And My Gang,album,0.582,0.952,-3.848,0.0731,0.00324,0.0,0.223,0.655,103.027,4.605333333333333,35837204,581372,29634,True,496813298,Spotify,276773,False,2006,0,5,country
592,Rascal Flatts,What Hurts The Most,Me And My Gang,album,0.537,0.674,-5.134,0.0277,0.0088,0.0,0.265,0.33,136.002,3.56845,180039956,1166071,44509,True,235890915,Spotify,214106,False,2006,69,5,country
593,Gigi D'Agostino,In My Mind,In My Mind,single,0.694,0.77,-5.335,0.149,0.176,1.1e-05,0.118,0.163,125.905,3.076,21056185,340044,9130,False,1232909090,Spotify,184560,False,2018,78,6,"pop, Dance/Electronic"
594,Gigi D'Agostino,L'Amour Toujours,L'Amour Toujours,single,0.638,0.877,-4.449,0.0302,0.0771,0.0221,0.364,0.743,139.052,4.034216666666667,405745991,2514663,88744,True,317200532,Youtube,238759,False,2011,1,7,pop
595,Gigi D'Agostino,The Riddle,L'Amour Toujours,album,0.74,0.876,-6.87,0.0369,0.0173,0.00152,0.0785,0.825,127.002,4.757116666666667,38214990,175584,3982,False,100740100,Spotify,285426,False,1999,64,6,pop
596,Snow Patrol,Run,Final Straw,album,0.371,0.64,-6.02,0.0301,0.000464,4.43e-05,0.168,0.197,74.537,5.909116666666667,51645825,260002,12633,True,125436478,Spotify,314720,False,2007,62,5,"pop, R&B"
597,I Virtuosi Italiani,Run,In A Time Lapse,album,0.336,0.173,-14.492,0.0477,0.99,0.927,0.076,0.0374,118.564,5.539333333333333,5637450,31452,583,False,24513821,Spotify,314720,False,2007,62,5,"pop, R&B"
598,Leona Lewis,Run,Spirit,album,0.285,0.462,-6.166,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,5.245333333333333,137803753,493502,21243,True,106204235,Youtube,314720,False,2007,62,5,"pop, R&B"
599,OneRepublic,Run,Human (Deluxe),album,0.682,0.72,-8.176,0.0382,0.321,0.0,0.205,0.649,116.988,2.804333333333333,42503345,462548,8428,True,391962525,Spotify,314720,False,2007,62,5,"pop, R&B"
600,Bob Sinclar,Rock This Party - Everybody Dance Now,Rock This Party (Everybody Dance Now),single,0.893,0.823,-3.708,0.122,0.0714,0.0,0.0509,0.902,128.009,4.091116666666666,24336182,218714,2555,False,85941513,Spotify,245466,False,2006,69,5,"pop, Dance/Electronic"
